name,zero_shot,zero_shot_rag,real,question,path
acute and subacute meningitis,ECryptococcus neoformans should be considered in addition to the common,E,E,"A 55-year-old male with a history of alcoholism and diabetes presents with fever, headache, and stiff neck. He is suspected of having acute meningitis. Given his immunocompromised state, which of the following organisms should be considered in addition to the common causes of bacterial meningitis?","Patient with suspected meningitis (fever, headache, meningismus) -> Focal neurologic signs, Papilledema, Recent seizure, History of CNS disease or surgery, Immunocompromised, Markedly abnormal level of consciousness -> Blood culture, Dexamethasone 0.15 mg/kg, Empiric antibiotics -> Brain imaging -> No mass lesion -> Lumbar puncture -> CSF: bacterial meningitis, Elevated WBC, PMNs in CSF, Elevated protein, Low glucose or low glucose ratio (CSF/blood <0.4), Elevated opening pressure -> Empiric antibiotic therapy -> Immunocompromised"
acute and subacute meningitis,C,"EThe context suggests that in cases of suspected bacterial meningitis, it is",E,"A 55-year-old male with a history of alcoholism presents to the emergency department with fever, headache, and stiff neck. A non-contrast head CT is ordered, and lumbar puncture is deferred. What is the most appropriate next step in managing this patient's suspected meningitis?","Patient with suspected meningitis (fever, headache, meningismus) -> Nonfocal neurologic examination, Immunocompetent -> Blood cultures -> Lumbar puncture -> CSF: bacterial meningitis, Elevated WBC, PMNs in CSF, Elevated protein, Low glucose or low glucose ratio (CSF/blood <0.4), Elevated opening pressure -> Empiric antibiotic therapy -> Immunocompromised"
diagnosis and treatment of acute pulmonary edema,D,D,D,"A 72-year-old patient presents to the emergency department with acute shortness of breath, severe hypoxemia, and bilateral pulmonary crackles. After initial assessment and stabilization, what is the MOST appropriate next step in managing this patient, assuming low clinical severity?","Patient with ACUTE PULMONARY EDEMA -> History, Physical examination -> Imminent respiratory failure anticipated? -> Consider other diagnosis and treatment -> Diagnostic workup: ECG, Chest x-ray, O2 saturation, Cardiac markers, BNP, CBC, Electrolytes and renal function, Echocardiogram -> Diagnosis of cardiogenic pulmonary edema likely? -> Initiate therapy based on severity and possible underlying cause -> Low clinical severity (absence of any high-risk feature), O2, Loop diuretic, Patient education, Rule out reversible/precipitating causes, Reevaluate response to therapy frequently to determine disposition"
diagnosis and treatment of acute pulmonary edema,C,C,C,"A 72-year-old male presents to the emergency department with acute shortness of breath, severe cough, and frothy sputum. Physical examination reveals marked respiratory distress, diffuse crackles bilaterally, and an elevated jugular venous pressure. His blood pressure is 180/110 mm Hg, heart rate is 120 bpm, and oxygen saturation is 85% on room air. After initial assessment, cardiogenic pulmonary edema is suspected. What would be the MOST appropriate next step in the management of this patient?","Patient with ACUTE PULMONARY EDEMA -> History, Physical examination -> Imminent respiratory failure anticipated? -> Consider other diagnosis and treatment -> Diagnostic workup: ECG, Chest x-ray, O2 saturation, Cardiac markers, BNP, CBC, Electrolytes and renal function, Echocardiogram -> Diagnosis of cardiogenic pulmonary edema likely? -> Initiate therapy based on severity and possible underlying cause -> Moderate clinical severity, O2, IV diuretic, Vasodilator therapy as needed, Treat/investigate underlying causes, In and out monitoring, Admit to monitored bed"
diagnosis and treatment of acute pulmonary edema,C,"CThe patient's presentation is consistent with acute pulmonary edema, likely cardi",C,"A 72-year-old male with a history of hypertension and coronary artery disease presents to the emergency department with acute onset of severe shortness of breath, frothy pink sputum, and marked anxiety. Physical examination reveals diffuse crackles bilaterally, a heart rate of 120 bpm, and a blood pressure of 180/110 mmHg. Oxygen saturation is 88% on room air. After initial stabilization with oxygen, what is the MOST appropriate next step in the management of this patient?","Patient with ACUTE PULMONARY EDEMA -> History, Physical examination -> Imminent respiratory failure anticipated? -> Consider other diagnosis and treatment -> Diagnostic workup: ECG, Chest x-ray, O2 saturation, Cardiac markers, BNP, CBC, Electrolytes and renal function, Echocardiogram -> Diagnosis of cardiogenic pulmonary edema likely? -> Initiate therapy based on severity and possible underlying cause -> Critical severity (any signs of impending respiratory failure or hypoperfusion), O2, IV diuretic bolus then infusion if needed, Consider IV inotrope or vasodilator, Continuous monitoring of urine output, Critical care unit bed, Treat/investigate underlying causes"
dyspnea,A,C,C,"A 54-year-old woman with a history of smoking presents to the clinic complaining of shortness of breath that has been worsening over the past few months. She denies chest pain, fever, or cough. Physical examination reveals mild wheezing and decreased breath sounds bilaterally. What would be the MOST appropriate next step in evaluating this patient's dyspnea?","Patient with DYSPNEA -> The initial assessment of a patient with dyspnea focuses on the history. -> More chronic dyspnea may be evaluated in a stepwise fashion in an outpatient setting. -> Physical examination helps guide further diagnostic studies. -> The first study in the evaluation of dyspnea is often a chest x-ray (CXR). This study can reveal underlying changes consistent with CHF, chronic obstructive pulmonary disease (COPD), or interstitial lung disease. It can also demonstrate pleural effusions, which may have been suspected based on the physical examination, and masses, which may have gone undetected. At the same time, initial studies should include a CBC to assess for anemia as a cause of dyspnea. -> Nonpulmonary causes -> Other nonpulmonary causes include metabolic derangements and anemia. -> Normal -> Consider cardiopulmonary exercise test"
dyspnea,C,C,E,"A 52-year-old woman with a history of anxiety presents to the clinic complaining of shortness of breath for the past 3 months. She denies any fever, cough, or chest pain. Physical examination is unremarkable, and her oxygen saturation is 98% on room air. A chest X-ray comes back normal. According to the reasoning sequence, what would be the next step in the evaluation of her dyspnea?","Patient with DYSPNEA -> The initial assessment of a patient with dyspnea focuses on the history. -> More chronic dyspnea may be evaluated in a stepwise fashion in an outpatient setting. -> Physical examination helps guide further diagnostic studies. -> The first study in the evaluation of dyspnea is often a chest x-ray (CXR). This study can reveal underlying changes consistent with CHF, chronic obstructive pulmonary disease (COPD), or interstitial lung disease. It can also demonstrate pleural effusions, which may have been suspected based on the physical examination, and masses, which may have gone undetected. At the same time, initial studies should include a CBC to assess for anemia as a cause of dyspnea. -> Nonpulmonary causes -> Other nonpulmonary causes include ... psychological causes of dyspnea such as anxiety, panic attacks, or depression. -> Normal -> Consider cardiopulmonary exercise test"
bradycardia,"C(Note: While ""C"" is chosen based on typical initial management steps",C,E,A 70-year-old male presents to the emergency department with dizziness and near-syncope. His ECG reveals a heart rate of 40 bpm. He has a history of hypertension and is currently taking a beta-blocker. What is the most appropriate next step in evaluating and managing his bradycardia?,Start of the evaluation for Bradycardia -> Pathologic: Degenerative disease Systemic disease Associated with ischemia Postoperative (valve surgery) Associated tachycardia -> Identify the mechanism of Bradycardia -> Noninvasive testing Invasive testing -> Check if symptoms continue after treatment -> Assess risk for progression
bradycardia,E,EThe patient is experiencing bradycardia likely due to his use,E,A 70-year-old male presents to the emergency department complaining of dizziness and fatigue. An ECG reveals a heart rate of 45 bpm. He takes diltiazem for hypertension. What is the MOST appropriate next step in the management of this patient?,Start of the evaluation for Bradycardia -> Pathologic: Degenerative disease Systemic disease Associated with ischemia Postoperative (valve surgery) Associated tachycardia -> Identify the mechanism of Bradycardia -> Treat reversible causes and discontinue offending drugs -> Check if symptoms continue after treatment -> Assess risk for progression
bradycardia,E,EThe patient's bradycardia is likely pharmacologic in origin,E,A 70-year-old male presents with fatigue and dizziness. His ECG shows a heart rate of 45 bpm. He is currently taking diltiazem for hypertension. What is the MOST appropriate next step in the evaluation and management of his bradycardia?,Start of the evaluation for Bradycardia -> Pharmacologic: Nondihydropyridine Ca2+ channel blockers Beta blockers Digitalis glycosides Antiarrhythmics -> Identify the mechanism of Bradycardia -> Noninvasive testing Invasive testing -> Check if symptoms continue after treatment -> Assess risk for progression
bradycardia,D,D,D,"A 72-year-old man presents to the emergency department with dizziness and fatigue. His heart rate is 45 bpm, and his ECG shows sinus bradycardia. He is currently taking diltiazem for hypertension. What is the most appropriate next step in the management of this patient?",Start of the evaluation for Bradycardia -> Pharmacologic: Nondihydropyridine Ca2+ channel blockers Beta blockers Digitalis glycosides Antiarrhythmics -> Identify the mechanism of Bradycardia -> Treat reversible causes and discontinue offending drugs -> Check if symptoms continue after treatment -> Assess risk for progression
bradycardia,E,"E--- In this scenario, given the patient's age, symptoms,",E,"A 70-year-old male presents to the emergency department complaining of fatigue, dizziness, and occasional syncope. His heart rate is measured at 45 bpm. An ECG reveals sinus bradycardia. What is the MOST appropriate next step in evaluating and managing this patient's bradycardia, considering the potential need for intervention and the different etiologies?","Start of the evaluation for Bradycardia -> Pathologic: Degenerative disease Systemic disease Associated with ischemia Postoperative (valve surgery) Associated tachycardia -> Identify the mechanism of Bradycardia -> Noninvasive testing Invasive testing -> Check if symptoms continue after treatment -> Medical management Device management (i.e., pacemaker)"
