question,answer,options,correct_option,path,condition
"A 5-year-old male presents with progressive muscle weakness, atrophy, and fasciculations, but no sensory loss. His pediatrician suspects a motor neuron disorder. A family history reveals that his older brother had similar symptoms and was diagnosed with a genetic condition affecting motor neurons. Based on the patient's clinical presentation and family history, which of the following conditions is MOST likely?",Spinal muscular atrophy.,"[""'Amyotrophic lateral sclerosis (ALS)'"", ""'Spinal muscular atrophy.'"", ""'Duchenne muscular dystrophy'"", ""'Guillain-Barré syndrome'"", ""'Myasthenia gravis'""]",B,"Determine if the patient has Upper Motor Neuron (UMN) signs, Lower Motor Neuron (LMN) signs, or both. -> Upper Motor Neuron signs such as hyperreflexia, bradykinesia, and/or increased tone. -> Isolated weakness without sensory loss. -> Disorders of the Lower Motor Neuron. -> Spinal muscular atrophy.",weakness
"A 50-year-old male presents with progressive muscle weakness, atrophy, and fasciculations in his extremities, but reports no sensory abnormalities. Physical examination reveals decreased reflexes in the affected limbs. Considering these findings, which of the following conditions is most likely?",Spinal muscular atrophy,"['Myasthenia gravis', 'Multiple sclerosis', 'Spinal muscular atrophy', 'Polymyositis', 'Amyotrophic lateral sclerosis']",C,"Determine if the patient has Upper Motor Neuron (UMN) signs, Lower Motor Neuron (LMN) signs, or both. -> Lower Motor Neuron signs such as atrophy, fasciculations, or depressed reflexes. -> Isolated weakness without sensory loss. -> Disorders of the Lower Motor Neuron. -> Spinal muscular atrophy.",weakness
A 58-year-old male presents with progressive weakness and muscle atrophy in his hands and forearms over the past six months. He denies any sensory loss or pain. Examination reveals fasciculations in his arms and decreased reflexes. There is no family history of similar conditions. What is the most likely underlying cause?,Anterior horn cell disease,"[""'Myopathy'"", ""'Anterior horn cell disease'"", ""'Peripheral neuropathy'"", ""'Upper motor neuron lesion'"", ""'Neuromuscular junction disorder'""]",B,"Determine if the patient has Upper Motor Neuron (UMN) signs, Lower Motor Neuron (LMN) signs, or both. -> Upper Motor Neuron signs such as hyperreflexia, bradykinesia, and/or increased tone. -> Isolated weakness without sensory loss. -> Disorders of the Lower Motor Neuron. -> Progressive muscular atrophy.",weakness
"A 58-year-old male presents with progressive weakness and muscle atrophy in his hands and forearms over the past six months. He denies any sensory changes or pain. On examination, you notice fasciculations in his affected muscles and diminished reflexes. Which of the following is the most likely category of disorders to consider in this patient?",Disorders of the Lower Motor Neuron.,"[""'Disorders of the Upper Motor Neuron.'"", ""'Disorders of the Lower Motor Neuron.'"", ""'Muscle Dystrophies.'"", ""'Cerebral Hemispheric Lesions.'"", ""'Neuromuscular Junction Disorders.'""]",B,"Determine if the patient has Upper Motor Neuron (UMN) signs, Lower Motor Neuron (LMN) signs, or both. -> Lower Motor Neuron signs such as atrophy, fasciculations, or depressed reflexes. -> Isolated weakness without sensory loss. -> Disorders of the Lower Motor Neuron. -> Progressive muscular atrophy.",weakness
"A 58-year-old male presents with progressive weakness in his right hand over the past three months, without any sensory loss. Examination reveals muscle atrophy and fasciculations in the affected hand, along with decreased reflexes. There are no signs of upper motor neuron involvement. What is the most likely underlying cause of his weakness?",Multifocal motor neuropathy.,"[""'Amyotrophic Lateral Sclerosis (ALS)'"", ""'Multifocal motor neuropathy.'"", ""'Cervical Radiculopathy'"", ""'Stroke'"", ""'Myasthenia Gravis'""]",B,"Determine if the patient has Upper Motor Neuron (UMN) signs, Lower Motor Neuron (LMN) signs, or both. -> Upper Motor Neuron signs such as hyperreflexia, bradykinesia, and/or increased tone. -> Isolated weakness without sensory loss. -> Disorders of the Lower Motor Neuron. -> Multifocal motor neuropathy.",weakness
"A 58-year-old male presents with progressive weakness in his right hand over the past 6 months. Examination reveals atrophy of the thenar muscles, fasciculations in the forearm, and decreased reflexes in the affected limb, but no sensory loss. What is the most likely broad category of disorders affecting the patient?",Multifocal motor neuropathy,"[""'Myopathy'"", ""'Multifocal motor neuropathy'"", ""'Upper motor neuron lesion'"", ""'Radiculopathy'"", ""'Neuromuscular junction disorder'""]",B,"Determine if the patient has Upper Motor Neuron (UMN) signs, Lower Motor Neuron (LMN) signs, or both. -> Lower Motor Neuron signs such as atrophy, fasciculations, or depressed reflexes. -> Isolated weakness without sensory loss. -> Disorders of the Lower Motor Neuron. -> Multifocal motor neuropathy.",weakness
"A 50-year-old male presents with progressive muscle weakness, particularly in his facial muscles, experiencing difficulty with chewing and swallowing. He also reports intermittent double vision and drooping eyelids, especially towards the end of the day. Neurological examination reveals normal sensation but demonstrates fluctuating weakness in the extraocular and bulbar muscles without sensory loss. Based on this presentation, which of the following is the most likely underlying cause of his weakness?",Myasthenia gravis.,"[""'Amyotrophic lateral sclerosis'"", ""'Myasthenia gravis.'"", ""'Guillain-Barré syndrome'"", ""'Lambert-Eaton myasthenic syndrome'"", ""'Multiple sclerosis'""]",B,"Determine if the patient has Upper Motor Neuron (UMN) signs, Lower Motor Neuron (LMN) signs, or both. -> Upper Motor Neuron signs such as hyperreflexia, bradykinesia, and/or increased tone. -> Isolated weakness without sensory loss. -> Disorders of the neuromuscular junction. -> Myasthenia gravis.",weakness
"A 50-year-old woman presents with complaints of fluctuating muscle weakness, particularly in her eyelids and facial muscles, worsening throughout the day. She denies any sensory changes. Examination reveals ptosis and difficulty chewing. Considering the possibility of neuromuscular junction disorders, which of the following conditions is most likely?",Myasthenia gravis,"[""'Amyotrophic Lateral Sclerosis'"", ""'Myasthenia gravis'"", ""'Guillain-Barré Syndrome'"", ""'Muscular Dystrophy'"", ""'Multiple Sclerosis'""]",B,"Determine if the patient has Upper Motor Neuron (UMN) signs, Lower Motor Neuron (LMN) signs, or both. -> Lower Motor Neuron signs such as atrophy, fasciculations, or depressed reflexes. -> Isolated weakness without sensory loss. -> Disorders of the neuromuscular junction. -> Myasthenia gravis.",weakness
"A 58-year-old man presents with progressive muscle weakness, particularly in his proximal limbs, over the past few months. Neurological examination reveals isolated weakness without sensory loss, normal reflexes, and no signs of spasticity or sensory abnormalities. Considering the differential diagnosis of lower motor neuron (LMN) signs in the context of isolated weakness, which of the following conditions should be highly considered?",Eaton-Lambert myasthenic syndrome,"[""'Amyotrophic Lateral Sclerosis (ALS)'"", ""'Eaton-Lambert myasthenic syndrome'"", ""'Multiple Sclerosis (MS)'"", ""'Spinal Cord Compression'"", ""'Guillain-Barré Syndrome (GBS)'""]",B,"Determine if the patient has Upper Motor Neuron (UMN) signs, Lower Motor Neuron (LMN) signs, or both. -> Upper Motor Neuron signs such as hyperreflexia, bradykinesia, and/or increased tone. -> Isolated weakness without sensory loss. -> Disorders of the neuromuscular junction. -> Eaton-Lambert myasthenic syndrome.",weakness
"A 50-year-old male presents with progressive muscle weakness, fatigue, and occasional double vision that worsens throughout the day. Neurological examination reveals no sensory loss, but demonstrates muscle weakness without atrophy or fasciculations. Reflexes are normal. Based on these findings, which of the following is the most likely underlying cause of his weakness?",Eaton-Lambert myasthenic syndrome,"[""'Amyotrophic Lateral Sclerosis (ALS)'"", ""'Eaton-Lambert myasthenic syndrome'"", ""'Duchenne Muscular Dystrophy'"", ""'Guillain-Barré Syndrome'"", ""'Polymyositis'""]",B,"Determine if the patient has Upper Motor Neuron (UMN) signs, Lower Motor Neuron (LMN) signs, or both. -> Lower Motor Neuron signs such as atrophy, fasciculations, or depressed reflexes. -> Isolated weakness without sensory loss. -> Disorders of the neuromuscular junction. -> Eaton-Lambert myasthenic syndrome.",weakness
A 55-year-old male presents with progressive weakness but no sensory loss. Examination reveals fasciculations and decreased reflexes in his extremities. What could be the possible cause of this patient's condition?,Disorders of the neuromuscular junction.,"[""'Motor neuropathy'"", ""'Disorders of the neuromuscular junction.'"", ""'Multiple sclerosis'"", ""'Cerebral infarction'"", ""'Spinal cord tumor'""]",B,"Determine if the patient has Upper Motor Neuron (UMN) signs, Lower Motor Neuron (LMN) signs, or both. -> Upper Motor Neuron signs such as hyperreflexia, bradykinesia, and/or increased tone. -> Isolated weakness without sensory loss. -> Disorders of the neuromuscular junction. -> Intoxication with certain drugs.",weakness
"A 58-year-old patient presents with progressive, isolated muscle weakness but no sensory loss. Examination reveals atrophy and fasciculations in the affected muscles, along with diminished reflexes. What is the most likely underlying category of disorders to consider in this patient?",Disorders of the neuromuscular junction.,"[""'Motor neuropathy'"", ""'Disorders of the neuromuscular junction.'"", ""'Myopathy'"", ""'Peripheral neuropathy'"", ""'Anterior horn cell disease'""]",B,"Determine if the patient has Upper Motor Neuron (UMN) signs, Lower Motor Neuron (LMN) signs, or both. -> Lower Motor Neuron signs such as atrophy, fasciculations, or depressed reflexes. -> Isolated weakness without sensory loss. -> Disorders of the neuromuscular junction. -> Intoxication with certain drugs.",weakness
"A 50-year-old man presents with progressive, isolated muscle weakness without any sensory loss. Examination reveals signs of lower motor neuron involvement. Considering the possible etiologies, which of the following conditions should be highly suspected?",Botulism poisoning,"[""'Amyotrophic Lateral Sclerosis (ALS)'"", ""'Botulism poisoning'"", ""'Stroke'"", ""'Spinal cord compression'"", ""'Multiple Sclerosis (MS)'""]",B,"Determine if the patient has Upper Motor Neuron (UMN) signs, Lower Motor Neuron (LMN) signs, or both. -> Upper Motor Neuron signs such as hyperreflexia, bradykinesia, and/or increased tone. -> Isolated weakness without sensory loss. -> Disorders of the neuromuscular junction. -> Botulism poisoning.",weakness
